# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.786679931640625000e+03 2.588678283691406250e+02 4.852127167396247387e-04 1.425473632812500000e+03 1.781742797851562500e+03 2.579504394531250000e+02 4.852127458434551954e-04 1.425473632812500000e+03 1.000896453857421875e+00
1.000000000000000000e+03 2.929287850856781006e-01 4.707376658916473389e-01 5.212020874023437500e-02 3.450162941589951515e-03 2.294655740261077881e-01 4.064629673957824707e-01 5.212029442191123962e-02 3.450157120823860168e-03 1.836859583854675293e-01
2.000000000000000000e+03 4.810275509953498840e-02 8.232532441616058350e-02 2.372613921761512756e-02 2.104945480823516846e-03 3.657661378383636475e-02 6.440102308988571167e-02 2.372612431645393372e-02 2.104948740452528000e-03 1.977809667587280273e-01
3.000000000000000000e+03 6.004819273948669434e-01 8.241271972656250000e-02 7.411398924887180328e-03 1.306837308220565319e-03 6.292220950126647949e-01 6.914605200290679932e-02 7.411377038806676865e-03 1.306837657466530800e-03 1.721965521574020386e-01
3.000000000000000000e+03 6.004819273948669434e-01 8.241271972656250000e-02 7.411398924887180328e-03 1.306837308220565319e-03 6.292220950126647949e-01 6.914605200290679932e-02 7.411377038806676865e-03 1.306837657466530800e-03 1.721965521574020386e-01
4.000000000000000000e+03 3.233132010791450739e-04 5.588060012087225914e-04 4.041985903313616291e-06 3.596091119106858969e-05 2.561790461186319590e-04 4.354864067863672972e-04 4.042024556838441640e-06 3.596106398617848754e-05 1.359175145626068115e-02
5.000000000000000000e+03 6.529569509439170361e-05 1.498516357969492674e-04 8.054682609781593783e-08 1.105054798244964331e-05 5.104465526528656483e-05 1.159389794338494539e-04 8.054063016516010975e-08 1.105029969039605930e-05 1.578286662697792053e-02
6.000000000000000000e+03 3.047232166863977909e-05 8.008247095858678222e-05 1.024826588036376052e-07 2.794213060042238794e-06 2.625212073326110840e-05 6.124078936409205198e-05 1.024880305067199515e-07 2.794258762151002884e-06 9.645038284361362457e-03
7.000000000000000000e+03 1.985127346415538341e-05 4.267573967808857560e-05 3.921794444750048569e-08 9.536287279843236320e-07 1.608377897355239838e-05 3.096813452430069447e-05 3.921379132520996791e-08 9.536958032185793854e-07 7.195493672043085098e-03
8.000000000000000000e+03 1.194419655803358182e-05 3.075654967688024044e-05 4.789849405995028064e-09 1.174795443148468621e-06 9.978519301512278616e-06 2.265166585857514292e-05 4.790009278110574087e-09 1.174869453279825393e-06 9.000366553664207458e-03
9.000000000000000000e+03 9.262589628633577377e-06 1.896313915494829416e-05 1.558371209853248729e-08 3.876479297559853876e-07 7.832432856957893819e-06 1.423445337422890589e-05 1.558279372204651736e-08 3.876414780279446859e-07 5.954518914222717285e-03
1.000000000000000000e+04 6.990838755882577971e-06 1.410785534972092137e-05 1.235520308284776547e-08 3.468429454756005725e-08 5.445432179840281606e-06 1.094010713131865487e-05 1.235444813119102037e-08 3.468391795991010440e-08 2.939661266282200813e-03
1.100000000000000000e+04 5.687833436240907758e-06 9.145004696620162576e-06 4.286254018381896458e-09 2.349903915899176354e-08 4.543398063105996698e-06 6.889592896186513826e-06 4.285829913186489648e-09 2.349747241225941252e-08 2.039530314505100250e-03
1.200000000000000000e+04 4.557036390906432644e-06 6.242652034416096285e-06 1.194268572923817828e-09 1.447034208013064926e-07 3.702591357068740763e-06 4.965790139976888895e-06 1.194162435602663663e-09 1.447133826104618493e-07 4.323606379330158234e-03
1.300000000000000000e+04 4.266495125193614513e-06 6.118665623944252729e-06 8.047920108111838999e-10 1.948864678524842020e-07 3.457035518295015208e-06 4.844093837164109573e-06 8.049612643112880050e-10 1.948792771599983098e-07 4.907063208520412445e-03
1.400000000000000000e+04 4.258120952727040276e-06 6.104778549342881888e-06 8.001381224254089375e-10 1.941502603131084470e-07 3.442511570028727874e-06 4.834139872400555760e-06 8.000041185063366811e-10 1.941372147484798916e-07 4.900233354419469833e-03
1.500000000000000000e+04 4.252178314345655963e-06 6.093973297538468614e-06 7.956554859411824054e-10 1.936094946586308652e-07 3.431419600019580685e-06 4.824403731618076563e-06 7.958013692466181510e-10 1.936046629680276965e-07 4.896437749266624451e-03
1.600000000000000000e+04 4.245570835337275639e-06 6.086032044549938291e-06 7.928664391698703184e-10 1.932513953306624899e-07 3.421869678277289495e-06 4.818458364752586931e-06 7.930292533764315976e-10 1.932707789364940254e-07 4.894902929663658142e-03
1.700000000000000000e+04 4.240146154188551009e-06 6.078364094719290733e-06 7.901398979548446277e-10 1.933705817691588891e-07 3.413707645449903794e-06 4.812792667507892475e-06 7.899385034981776244e-10 1.933482280946918763e-07 4.898089449852705002e-03
1.800000000000000000e+04 4.233969320921460167e-06 6.071329607948428020e-06 7.865934015249820277e-10 1.933004796228487976e-07 3.407546046219067648e-06 4.806206106877652928e-06 7.865026963038701524e-10 1.933105124862777302e-07 4.899953957647085190e-03
1.800000000000000000e+04 4.233969320921460167e-06 6.071329607948428020e-06 7.865934015249820277e-10 1.933004796228487976e-07 3.407546046219067648e-06 4.806206106877652928e-06 7.865026963038701524e-10 1.933105124862777302e-07 4.899953957647085190e-03
